match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,7.3,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,Vijaykumar Vyshak,0,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,7.4,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,Vijaykumar Vyshak,2,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,7.5,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,Vijaykumar Vyshak,0,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,7.6,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,Vijaykumar Vyshak,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,8.1,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,PWH de Silva,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,8.2,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,PWH de Silva,0,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,8.3,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,PWH de Silva,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,8.4,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,PWH de Silva,0,2,2.0,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,8.5,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,PWH de Silva,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,8.6,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,PWH de Silva,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,8.7,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,PWH de Silva,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,9.1,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,HV Patel,2,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,9.2,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,HV Patel,4,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,9.3,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,HV Patel,0,1,1.0,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,9.4,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,HV Patel,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,9.5,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,HV Patel,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,9.6,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,HV Patel,0,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,9.7,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,HV Patel,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,10.1,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,PWH de Silva,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,10.2,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,PWH de Silva,6,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,10.3,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,PWH de Silva,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,10.4,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,PWH de Silva,6,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,10.5,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,PWH de Silva,0,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,10.6,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,PWH de Silva,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,11.1,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,JR Hazlewood,0,1,1.0,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,11.2,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,JR Hazlewood,0,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,11.3,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,JR Hazlewood,0,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,11.4,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,JR Hazlewood,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,11.5,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,JR Hazlewood,0,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,11.6,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,JR Hazlewood,4,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,11.7,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,JR Hazlewood,4,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,12.1,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,HV Patel,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,12.2,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,HV Patel,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,12.3,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,HV Patel,0,5,,1.0,,4.0,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,12.4,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,HV Patel,4,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,12.5,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,HV Patel,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,12.6,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,HV Patel,4,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,12.7,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,HV Patel,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,13.1,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,Mohammed Siraj,0,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,13.2,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,Mohammed Siraj,4,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,13.3,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,Mohammed Siraj,6,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,13.4,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,Mohammed Siraj,2,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,13.5,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,Mohammed Siraj,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,13.6,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,Mohammed Siraj,0,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,14.1,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,PWH de Silva,6,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,14.2,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,PWH de Silva,2,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,14.3,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,PWH de Silva,6,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,14.4,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,PWH de Silva,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,14.5,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,PWH de Silva,4,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,14.6,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,PWH de Silva,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,15.1,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,SA Yadav,Vijaykumar Vyshak,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,15.2,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,Vijaykumar Vyshak,6,1,,1.0,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,15.3,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,Vijaykumar Vyshak,4,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,15.4,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,Vijaykumar Vyshak,6,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,15.5,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,N Wadhera,Vijaykumar Vyshak,0,0,,,,,,caught,SA Yadav,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,15.6,Mumbai Indians,Royal Challengers Bangalore,TH David,N Wadhera,Vijaykumar Vyshak,0,0,,,,,,caught,TH David,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,15.7,Mumbai Indians,Royal Challengers Bangalore,C Green,N Wadhera,Vijaykumar Vyshak,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,16.1,Mumbai Indians,Royal Challengers Bangalore,C Green,N Wadhera,HV Patel,1,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,16.2,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,C Green,HV Patel,0,0,,,,,,,,,
1359528,2023,2023-05-09,"Wankhede Stadium, Mumbai",2,16.3,Mumbai Indians,Royal Challengers Bangalore,N Wadhera,C Green,HV Patel,6,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.1,Chennai Super Kings,Delhi Capitals,RD Gaikwad,DP Conway,KK Ahmed,0,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.2,Chennai Super Kings,Delhi Capitals,RD Gaikwad,DP Conway,KK Ahmed,0,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.3,Chennai Super Kings,Delhi Capitals,RD Gaikwad,DP Conway,KK Ahmed,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.4,Chennai Super Kings,Delhi Capitals,DP Conway,RD Gaikwad,KK Ahmed,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.5,Chennai Super Kings,Delhi Capitals,RD Gaikwad,DP Conway,KK Ahmed,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.6,Chennai Super Kings,Delhi Capitals,DP Conway,RD Gaikwad,KK Ahmed,0,1,1.0,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.7,Chennai Super Kings,Delhi Capitals,DP Conway,RD Gaikwad,KK Ahmed,0,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.1,Chennai Super Kings,Delhi Capitals,RD Gaikwad,DP Conway,I Sharma,0,1,1.0,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.2,Chennai Super Kings,Delhi Capitals,RD Gaikwad,DP Conway,I Sharma,0,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.3,Chennai Super Kings,Delhi Capitals,RD Gaikwad,DP Conway,I Sharma,4,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.4,Chennai Super Kings,Delhi Capitals,RD Gaikwad,DP Conway,I Sharma,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.5,Chennai Super Kings,Delhi Capitals,DP Conway,RD Gaikwad,I Sharma,0,1,1.0,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.6,Chennai Super Kings,Delhi Capitals,DP Conway,RD Gaikwad,I Sharma,0,1,,,,1.0,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.7,Chennai Super Kings,Delhi Capitals,RD Gaikwad,DP Conway,I Sharma,4,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.8,Chennai Super Kings,Delhi Capitals,RD Gaikwad,DP Conway,I Sharma,4,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.1,Chennai Super Kings,Delhi Capitals,DP Conway,RD Gaikwad,KK Ahmed,0,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.2,Chennai Super Kings,Delhi Capitals,DP Conway,RD Gaikwad,KK Ahmed,2,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.3,Chennai Super Kings,Delhi Capitals,DP Conway,RD Gaikwad,KK Ahmed,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.4,Chennai Super Kings,Delhi Capitals,RD Gaikwad,DP Conway,KK Ahmed,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.5,Chennai Super Kings,Delhi Capitals,DP Conway,RD Gaikwad,KK Ahmed,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.6,Chennai Super Kings,Delhi Capitals,RD Gaikwad,DP Conway,KK Ahmed,0,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.1,Chennai Super Kings,Delhi Capitals,DP Conway,RD Gaikwad,Lalit Yadav,0,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.2,Chennai Super Kings,Delhi Capitals,DP Conway,RD Gaikwad,Lalit Yadav,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.3,Chennai Super Kings,Delhi Capitals,RD Gaikwad,DP Conway,Lalit Yadav,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.4,Chennai Super Kings,Delhi Capitals,DP Conway,RD Gaikwad,Lalit Yadav,4,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.5,Chennai Super Kings,Delhi Capitals,DP Conway,RD Gaikwad,Lalit Yadav,0,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.6,Chennai Super Kings,Delhi Capitals,DP Conway,RD Gaikwad,Lalit Yadav,0,1,,,,1.0,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.1,Chennai Super Kings,Delhi Capitals,DP Conway,RD Gaikwad,AR Patel,0,0,,,,,,lbw,DP Conway,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.2,Chennai Super Kings,Delhi Capitals,AM Rahane,RD Gaikwad,AR Patel,0,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.3,Chennai Super Kings,Delhi Capitals,AM Rahane,RD Gaikwad,AR Patel,4,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.4,Chennai Super Kings,Delhi Capitals,AM Rahane,RD Gaikwad,AR Patel,0,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.5,Chennai Super Kings,Delhi Capitals,AM Rahane,RD Gaikwad,AR Patel,4,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.6,Chennai Super Kings,Delhi Capitals,AM Rahane,RD Gaikwad,AR Patel,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.1,Chennai Super Kings,Delhi Capitals,AM Rahane,RD Gaikwad,I Sharma,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.2,Chennai Super Kings,Delhi Capitals,RD Gaikwad,AM Rahane,I Sharma,0,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.3,Chennai Super Kings,Delhi Capitals,RD Gaikwad,AM Rahane,I Sharma,4,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.4,Chennai Super Kings,Delhi Capitals,RD Gaikwad,AM Rahane,I Sharma,0,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.5,Chennai Super Kings,Delhi Capitals,RD Gaikwad,AM Rahane,I Sharma,2,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.6,Chennai Super Kings,Delhi Capitals,RD Gaikwad,AM Rahane,I Sharma,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,6.1,Chennai Super Kings,Delhi Capitals,RD Gaikwad,AM Rahane,AR Patel,0,0,,,,,,caught,RD Gaikwad,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,6.2,Chennai Super Kings,Delhi Capitals,MM Ali,AM Rahane,AR Patel,0,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,6.3,Chennai Super Kings,Delhi Capitals,MM Ali,AM Rahane,AR Patel,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,6.4,Chennai Super Kings,Delhi Capitals,AM Rahane,MM Ali,AR Patel,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,6.5,Chennai Super Kings,Delhi Capitals,MM Ali,AM Rahane,AR Patel,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,6.6,Chennai Super Kings,Delhi Capitals,AM Rahane,MM Ali,AR Patel,0,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,7.1,Chennai Super Kings,Delhi Capitals,MM Ali,AM Rahane,Kuldeep Yadav,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,7.2,Chennai Super Kings,Delhi Capitals,AM Rahane,MM Ali,Kuldeep Yadav,0,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,7.3,Chennai Super Kings,Delhi Capitals,AM Rahane,MM Ali,Kuldeep Yadav,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,7.4,Chennai Super Kings,Delhi Capitals,MM Ali,AM Rahane,Kuldeep Yadav,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,7.5,Chennai Super Kings,Delhi Capitals,AM Rahane,MM Ali,Kuldeep Yadav,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,7.6,Chennai Super Kings,Delhi Capitals,MM Ali,AM Rahane,Kuldeep Yadav,0,1,,,,1.0,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,8.1,Chennai Super Kings,Delhi Capitals,MM Ali,AM Rahane,AR Patel,0,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,8.2,Chennai Super Kings,Delhi Capitals,MM Ali,AM Rahane,AR Patel,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,8.3,Chennai Super Kings,Delhi Capitals,AM Rahane,MM Ali,AR Patel,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,8.4,Chennai Super Kings,Delhi Capitals,MM Ali,AM Rahane,AR Patel,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,8.5,Chennai Super Kings,Delhi Capitals,AM Rahane,MM Ali,AR Patel,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,8.6,Chennai Super Kings,Delhi Capitals,MM Ali,AM Rahane,AR Patel,0,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,9.1,Chennai Super Kings,Delhi Capitals,AM Rahane,MM Ali,Kuldeep Yadav,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,9.2,Chennai Super Kings,Delhi Capitals,MM Ali,AM Rahane,Kuldeep Yadav,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,9.3,Chennai Super Kings,Delhi Capitals,AM Rahane,MM Ali,Kuldeep Yadav,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,9.4,Chennai Super Kings,Delhi Capitals,MM Ali,AM Rahane,Kuldeep Yadav,0,0,,,,,,caught,MM Ali,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,9.5,Chennai Super Kings,Delhi Capitals,S Dube,AM Rahane,Kuldeep Yadav,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,9.6,Chennai Super Kings,Delhi Capitals,AM Rahane,S Dube,Kuldeep Yadav,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,10.1,Chennai Super Kings,Delhi Capitals,AM Rahane,S Dube,AR Patel,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,10.2,Chennai Super Kings,Delhi Capitals,S Dube,AM Rahane,AR Patel,6,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,10.3,Chennai Super Kings,Delhi Capitals,S Dube,AM Rahane,AR Patel,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,10.4,Chennai Super Kings,Delhi Capitals,AM Rahane,S Dube,AR Patel,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,10.5,Chennai Super Kings,Delhi Capitals,S Dube,AM Rahane,AR Patel,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,10.6,Chennai Super Kings,Delhi Capitals,AM Rahane,S Dube,AR Patel,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,11.1,Chennai Super Kings,Delhi Capitals,AM Rahane,S Dube,Lalit Yadav,0,0,,,,,,caught and bowled,AM Rahane,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,11.2,Chennai Super Kings,Delhi Capitals,AT Rayudu,S Dube,Lalit Yadav,2,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,11.3,Chennai Super Kings,Delhi Capitals,AT Rayudu,S Dube,Lalit Yadav,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,11.4,Chennai Super Kings,Delhi Capitals,S Dube,AT Rayudu,Lalit Yadav,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,11.5,Chennai Super Kings,Delhi Capitals,AT Rayudu,S Dube,Lalit Yadav,0,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,11.6,Chennai Super Kings,Delhi Capitals,AT Rayudu,S Dube,Lalit Yadav,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,12.1,Chennai Super Kings,Delhi Capitals,AT Rayudu,S Dube,MR Marsh,2,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,12.2,Chennai Super Kings,Delhi Capitals,AT Rayudu,S Dube,MR Marsh,0,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,12.3,Chennai Super Kings,Delhi Capitals,AT Rayudu,S Dube,MR Marsh,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,12.4,Chennai Super Kings,Delhi Capitals,S Dube,AT Rayudu,MR Marsh,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,12.5,Chennai Super Kings,Delhi Capitals,AT Rayudu,S Dube,MR Marsh,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,12.6,Chennai Super Kings,Delhi Capitals,S Dube,AT Rayudu,MR Marsh,1,0,,,,,,,,,
1359529,2023,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,13.1,Chennai Super Kings,Delhi Capitals,S Dube,AT Rayudu,Lalit Yadav,6,0,,,,,,,,,
